uuid,name,type,pet_entry_allowed,desserts,operation_hour,take_out_option,address,geometry,rating,pedestrian_entrance_uuid,vehicle_entrance_uuid
cafe_47,프리퍼,"카페,디저트", False,"['크림 드 코코', '인절미 티라미수', '동키모카', '로얄 블랙 밀크티']","[{'day': '월', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '화', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '수', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '목', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '금', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '토', 'hours': '09:00 - 21:00\n20:30 라스트오더'}, {'day': '일', 'hours': '09:00 - 21:00\n20:30 라스트오더'}]",False,서울 서초구 반포대로5길 4 성원빌딩 1층,POINT (127.011433 37.4820792),999,pedestrian_1430676786,localroad_1430676786
cafe_48,담장옆에국화꽃 파미에점,"카페,디저트", False,"['단팥죽 고속터미널', '밤크림 모나카', '공주 보늬밤 빙수', '녹차팥빙수 고속터미널']","[{'day': '월', 'hours': '10:00 - 21:30\n21:00 라스트오더'}, {'day': '화', 'hours': '10:00 - 21:30\n21:00 라스트오더'}, {'day': '수', 'hours': '10:00 - 21:30\n21:00 라스트오더'}, {'day': '목', 'hours': '10:00 - 21:30\n21:00 라스트오더'}, {'day': '금', 'hours': '10:00 - 21:30\n21:00 라스트오더'}, {'day': '토', 'hours': '10:00 - 21:30\n21:00 라스트오더'}, {'day': '일', 'hours': '10:00 - 21:30\n21:00 라스트오더'}]",True,서울 서초구 사평대로 205 센트럴시티 파미에스테이션 2층,POINT (127.0062828 37.5038414),999,pedestrian_9798531669,localroad_1132502938
cafe_49,오쎄,"카페,디저트", False,"['블루레모네이드', '청포도라떼', '리치베라블랜딩티', '바닐라빈 라떼']","[{'day': '월', 'hours': '11:00 - 23:00\n22:00 라스트오더'}, {'day': '화', 'hours': '11:00 - 23:00\n22:00 라스트오더'}, {'day': '수', 'hours': '11:00 - 23:00\n22:00 라스트오더'}, {'day': '목', 'hours': '11:00 - 23:00\n22:00 라스트오더'}, {'day': '금', 'hours': '11:00 - 23:00\n22:00 라스트오더'}, {'day': '토', 'hours': '11:00 - 23:00\n22:00 라스트오더'}, {'day': '일', 'hours': '11:00 - 23:00\n22:00 라스트오더'}]",True,"서울 서초구 방배천로4안길 32 1&2층 카페, 테라스 카페",POINT (126.9834608 37.4795171),999,pedestrian_4666832847,localroad_4666832847
cafe_50,누뗀,"카페,디저트", True,"['크런치 잠봉뵈르', '라떼', '누라떼', '아메리카노']","[{'day': '월', 'hours': '10:30 - 19:00\n18:30 라스트오더'}, {'day': '화', 'hours': '10:30 - 19:00\n18:30 라스트오더'}, {'day': '수', 'hours': '정기휴무 (매주 수요일)'}, {'day': '목', 'hours': '10:30 - 19:00\n18:30 라스트오더'}, {'day': '금', 'hours': '10:30 - 19:00\n18:30 라스트오더'}, {'day': '토', 'hours': '10:30 - 19:00\n18:30 라스트오더'}, {'day': '일', 'hours': '10:30 - 19:00\n18:30 라스트오더'}]",True,서울 서초구 청계산로 119 지하1층~2층,POINT (127.0512969 37.4537704),999,pedestrian_6322516326,localroad_6322516326
cafe_51,몬탁,베이커리, False,"['휘낭시에', '레몬 마들렌', '까눌레', '몬탁 쿠키']","[{'day': '월', 'hours': '09:00 - 19:30'}, {'day': '화', 'hours': '09:00 - 19:30'}, {'day': '수', 'hours': '09:00 - 19:30'}, {'day': '목', 'hours': '09:00 - 19:30'}, {'day': '금', 'hours': '09:00 - 19:30'}, {'day': '토', 'hours': '09:00 - 19:30'}, {'day': '일', 'hours': '09:00 - 19:30'}]",True,서울 서초구 서초대로32길 8 1층,POINT (126.9969561 37.4883186),999,pedestrian_4185805752,localroad_4185805752
cafe_52,크리스피파이,"카페,디저트", False,"['피칸 파이', '초코 퍼지 타르트', '블루베리 소보루', '딸기 타르트(계절)']","[{'day': '월', 'hours': '09:00 - 20:00'}, {'day': '화', 'hours': '09:00 - 20:00'}, {'day': '수', 'hours': '09:00 - 20:00'}, {'day': '목', 'hours': '09:00 - 20:00'}, {'day': '금', 'hours': '09:00 - 20:00'}, {'day': '토', 'hours': '09:00 - 17:30'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,서울 서초구 효령로 258,POINT (127.0124819 37.4839982),208,pedestrian_8487674262,localroad_8487674262
cafe_53,하리호베이커리,"카페,디저트", False,"['선물포장 패키지', '몽블랑 휘낭시에', '두바이초콜릿 휘낭시에', '솔티 카라멜 휘낭시에']","[{'day': '월', 'hours': '11:30 - 18:30'}, {'day': '화', 'hours': '11:30 - 18:30'}, {'day': '수', 'hours': '11:30 - 18:30'}, {'day': '목', 'hours': '11:30 - 18:30'}, {'day': '금', 'hours': '11:30 - 18:30'}, {'day': '토', 'hours': '11:00 - 17:00'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,서울 서초구 사평대로53길 8-1 상가 1층 102호,POINT (127.0219114 37.5048548),999,pedestrian_2477340257,localroad_2477340257
cafe_54,쿄 베이커리 X 카페더인피닛,베이커리, False,"['WHITE', '애기궁둥이', 'BLACK', '후르츠건강빵']","[{'day': '매일', 'hours': '08:00 - 21:00'}]",True,서울 서초구 사평대로58길 6,POINT (127.0235254 37.5033815),999,pedestrian_5237800497,localroad_1430655015
cafe_55,미니말레 뢰스터리&커피바 서초교대점,카페, False,"['헬싱키 라떼 (시그니처)', '아메리카노 (밸런스)', '아메리카노 (듄켈)', '라떼']","[{'day': '월', 'hours': '08:00 - 20:00'}, {'day': '화', 'hours': '08:00 - 20:00'}, {'day': '수', 'hours': '08:00 - 20:00'}, {'day': '목', 'hours': '08:00 - 20:00'}, {'day': '금', 'hours': '08:00 - 20:00'}, {'day': '토', 'hours': '09:00 - 19:00'}, {'day': '일', 'hours': '09:00 - 19:00'}]",True,서울 서초구 반포대로30길 70 1층,POINT (127.0123257 37.4924307),999,pedestrian_3030832646,localroad_3030832646
cafe_56,김영모과자점 서초동성당점,베이커리, False,"['몽블랑', '바게트샌드위치', '마늘바게트', '소금빵']","[{'day': '월', 'hours': '08:00 - 22:30'}, {'day': '화', 'hours': '08:00 - 22:30'}, {'day': '수', 'hours': '08:00 - 22:30'}, {'day': '목', 'hours': '08:00 - 22:30'}, {'day': '금', 'hours': '08:00 - 22:30'}, {'day': '토', 'hours': '08:00 - 22:30'}, {'day': '일', 'hours': '08:00 - 22:30'}]",False,서울 서초구 서초대로64길 41-4,POINT (127.0213885 37.4937946),999,pedestrian_3800522735,localroad_3800522735
cafe_57,보아즈,브런치카페, False,"['잠봉 모짜 파니니', '목살 샐러드', '아메리카노', '베이글']","[{'day': '월', 'hours': '정보 없음'}, {'day': '화', 'hours': '정보 없음'}, {'day': '수', 'hours': '정보 없음'}, {'day': '목', 'hours': '정보 없음'}, {'day': '금', 'hours': '정보 없음'}, {'day': '토', 'hours': '정보 없음'}, {'day': '일', 'hours': '정보 없음'}]",True,서울 서초구 양재천로 53 1 2 3층,POINT (127.0358099 37.4742072),999,pedestrian_436861025,localroad_436861025
cafe_58,토비커피,"카페,디저트", False,"['아메리카노', '라떼', '바닐라라떼', '플랫화이트']","[{'day': '월', 'hours': '10:00 - 22:00'}, {'day': '화', 'hours': '10:00 - 22:00'}, {'day': '수', 'hours': '10:00 - 22:00'}, {'day': '목', 'hours': '10:00 - 22:00'}, {'day': '금', 'hours': '10:00 - 22:00'}, {'day': '토', 'hours': '12:00 - 22:00'}, {'day': '일', 'hours': '10:00 - 22:00'}]",True,서울 서초구 방배천로24길 11 1층 토비커피,POINT (126.9841441 37.4850014),999,pedestrian_4185991238,localroad_4185991238
cafe_59,도마 베이커리 앤 테스트키친,베이커리, False,"['포르게타 BBQ 스테이크 플레이트', '평창 양송이 버섯 파스타', '당근라페 치킨 샐러드', '허브 마리네이드 치킨 바질크림 파스타']","[{'day': '월', 'hours': '11:00 - 15:00\n14:00 라스트오더'}, {'day': '화', 'hours': '11:00 - 21:00\n14:00 - 17:30 브레이크타임\n20:00 라스트오더'}, {'day': '수', 'hours': '11:00 - 21:00\n14:00 - 17:30 브레이크타임\n20:00 라스트오더'}, {'day': '목', 'hours': '11:00 - 21:00\n14:00 - 17:30 브레이크타임\n20:00 라스트오더'}, {'day': '금', 'hours': '11:00 - 21:00\n14:00 - 17:30 브레이크타임\n20:00 라스트오더'}, {'day': '토', 'hours': '정기휴무 (매주 토요일)'}, {'day': '일', 'hours': '11:00 - 16:00\n15:00 라스트오더'}]",True,서울 서초구 강남대로23길 12 1층~3층,POINT (127.0379212 37.4770717),689,pedestrian_4184425797,localroad_4184425797
cafe_60,르뺑아쎄르,베이커리, False,"['아메리카노', '티', '베이커리류']","[{'day': '매일', 'hours': '08:00 - 22:00\n21:30 라스트오더'}]",True,서울 서초구 서래로 17,POINT (126.9980205 37.4966713),999,pedestrian_2622713681,localroad_2622713681
cafe_61,레프레미스,"카페,디저트", False,"['프랑스정통마카롱 6개입 ( 노밀가루 고급선물세트 )', '블루치즈', '바닐라', '유자']","[{'day': '월(11/11)', 'hours': '11:30 - 18:00'}, {'day': '화', 'hours': '11:30 - 19:00'}, {'day': '수', 'hours': '11:30 - 19:00'}, {'day': '목', 'hours': '11:30 - 19:00'}, {'day': '금', 'hours': '11:30 - 19:00'}, {'day': '토', 'hours': '11:30 - 19:00'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,서울 서초구 남부순환로337길 36 1층,POINT (127.0206411 37.4843454),808,pedestrian_3827257125,localroad_3827257125
cafe_62,아티장 베이커스 서래점,베이커리, False,"['아티장 라우겐 크로아상', '플레인 크로아상', '감자 양파 치아바타', '애플 파이']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화', 'hours': '09:00 - 21:00\n20:30 라스트오더'}, {'day': '수', 'hours': '09:00 - 21:00\n20:30 라스트오더'}, {'day': '목', 'hours': '09:00 - 21:00\n20:30 라스트오더'}, {'day': '금', 'hours': '09:00 - 21:00\n20:30 라스트오더'}, {'day': '토', 'hours': '09:00 - 21:00\n20:30 라스트오더'}, {'day': '일', 'hours': '09:00 - 21:00\n20:30 라스트오더'}]",True,서울 서초구 서래로 35,POINT (126.9981466 37.4982402),999,pedestrian_2622713694,localroad_2622713694
cafe_63,빽다방 빵연구소 신사사거리점,테이크아웃커피, False,"['고구마라떼(HOT)', '아메리카노(ICED)', '아이스티샷추가(아.샷.추)', '바닐라라떼(ICED)']","[{'day': '월', 'hours': '07:30 - 20:00\n19:50 라스트오더'}, {'day': '화', 'hours': '07:30 - 20:00\n19:50 라스트오더'}, {'day': '수', 'hours': '07:30 - 20:00\n19:50 라스트오더'}, {'day': '목', 'hours': '07:30 - 20:00\n19:50 라스트오더'}, {'day': '금', 'hours': '07:30 - 20:00\n19:50 라스트오더'}, {'day': '토', 'hours': '07:30 - 20:00\n19:50 라스트오더'}, {'day': '일', 'hours': '11:00 - 18:00\n17:50 라스트오더'}]",True,서울 서초구 강남대로 605 휴먼타워 1층,POINT (127.01919 37.515762),999,pedestrian_9891988064,localroad_7168332244
cafe_64,베키아에누보 강남점,케이크전문, False,"['블랙 누들 파스타', '브리&가지 파니니', '치킨 커리 샌드위치', '치킨 토스타다']","[{'day': '월', 'hours': '10:30 - 20:00'}, {'day': '화', 'hours': '10:30 - 20:00'}, {'day': '수', 'hours': '10:30 - 20:00'}, {'day': '목', 'hours': '10:30 - 20:00'}, {'day': '금', 'hours': '10:30 - 20:30'}, {'day': '토', 'hours': '10:30 - 20:30'}, {'day': '일', 'hours': '10:30 - 20:30'}]",True,서울 서초구 신반포로 176 신세계백화점 강남점 1M 메짜닌층,POINT (127.0032242 37.5042121),999,pedestrian_9787414078,localroad_4738140914
cafe_65,카페 마몽드,"카페,디저트", True,"['샤인머스켓요거트생크림케이크', '빅토리아케이크', '초코바나나케이크', '수플레 푸르츠 롤케이크']","[{'day': '월', 'hours': '09:00 - 22:00\n21:30 라스트오더'}, {'day': '화', 'hours': '09:00 - 22:00\n21:30 라스트오더'}, {'day': '수', 'hours': '09:00 - 22:00\n21:30 라스트오더'}, {'day': '목', 'hours': '09:00 - 22:00\n21:30 라스트오더'}, {'day': '금', 'hours': '09:00 - 22:00\n21:30 라스트오더'}, {'day': '토', 'hours': '12:00 - 22:00\n21:30 라스트오더'}, {'day': '일', 'hours': '12:00 - 19:00\n18:30 라스트오더'}]",True,서울 서초구 양재천로 103-18 102호,POINT (127.0394693 37.4771384),440,pedestrian_1925498924,localroad_1925498924
cafe_66,브레댄코 내방본점,베이커리, False,"['믹스커피', '매콤 치킨 또띠아', '하와이안 피자 바게트', '오리지널 피자 바게트']","[{'day': '월', 'hours': '07:00 - 21:00\n20:00 라스트오더'}, {'day': '화', 'hours': '07:00 - 21:00\n20:00 라스트오더'}, {'day': '수', 'hours': '07:00 - 21:00\n20:00 라스트오더'}, {'day': '목', 'hours': '07:00 - 21:00\n20:00 라스트오더'}, {'day': '금', 'hours': '07:00 - 21:00\n20:00 라스트오더'}, {'day': '토', 'hours': '07:30 - 21:00\n20:00 라스트오더'}, {'day': '일', 'hours': '07:30 - 21:00\n20:00 라스트오더'}]",True,서울 서초구 방배로 166 한승빌딩 1층,POINT (126.9933793 37.4885855),999,pedestrian_2103868103,localroad_2103868103
cafe_67,라파티세리킴,베이커리, False,"['먹물크림치즈바게트', '쑥떡빵', '소금빵', '몽블랑']","[{'day': '월', 'hours': '08:00 - 22:00'}, {'day': '화', 'hours': '08:00 - 22:00'}, {'day': '수', 'hours': '08:00 - 22:00'}, {'day': '목', 'hours': '08:00 - 22:00'}, {'day': '금', 'hours': '08:00 - 22:00'}, {'day': '토', 'hours': '08:00 - 22:00'}, {'day': '일', 'hours': '08:00 - 22:00'}]",True,서울 서초구 방배로 16 주심빌딩 1층,POINT (127.001263 37.4765243),999,pedestrian_11431861612,localroad_1696934651
cafe_68,카페 그린포레스트,카페, True,"['오레오 테린느', '말차 테린느', '초코 테린느', '치즈 테린느']","[{'day': '월', 'hours': '11:30 - 19:30'}, {'day': '화', 'hours': '11:30 - 19:30'}, {'day': '수', 'hours': '11:30 - 19:30'}, {'day': '목', 'hours': '11:30 - 19:30'}, {'day': '금', 'hours': '11:30 - 19:30'}, {'day': '토', 'hours': '11:30 - 19:30'}, {'day': '일', 'hours': '11:30 - 19:30'}]",True,서울 서초구 청룡마을길 47 1층,POINT (127.0583556 37.44879),68,pedestrian_4313280492,localroad_4313280492
cafe_69,부창제과 신세계백화점 강남점,호두과자, False,"['우유니소금 호두과자', '1963 부창라떼', '센베이 아이스께끼', '팥앙금 호두과자']","[{'day': '월', 'hours': '10:30 - 20:00'}, {'day': '화', 'hours': '10:30 - 20:00'}, {'day': '수', 'hours': '10:30 - 20:00'}, {'day': '목', 'hours': '10:30 - 20:00'}, {'day': '금', 'hours': '10:30 - 20:30'}, {'day': '토', 'hours': '10:30 - 20:30'}, {'day': '일', 'hours': '10:30 - 20:30'}]",True,서울 서초구 신반포로 176 강남신세계백화점 지하 1층,POINT (127.0032242 37.5042121),34,pedestrian_9787414078,localroad_4738140914
cafe_70,바타드브레드,베이커리, False,"['바타드 사워도우', '스페셜 사워도우', '사워도우치아바타', '델리 스프']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화', 'hours': '08:00 - 20:00'}, {'day': '수', 'hours': '08:00 - 20:00'}, {'day': '목', 'hours': '08:00 - 20:00'}, {'day': '금', 'hours': '08:00 - 20:00'}, {'day': '토', 'hours': '08:00 - 20:00'}, {'day': '일', 'hours': '08:00 - 20:00'}]",False,서울 서초구 효령로70길 36-27 1층,POINT (127.0238238 37.4848043),449,pedestrian_3827257130,localroad_3827257130
cafe_71,스타벅스 파미에파크R점,카페, False,"['토피 넛 라떼', '스타벅스 딸기 라떼', '골든 캐모마일 릴렉서', '산타 베어리스타 케이크']","[{'day': '월(11/11)', 'hours': '06:30 - 22:00'}, {'day': '화(11/12)', 'hours': '06:30 - 22:00'}, {'day': '수(11/13)', 'hours': '06:30 - 22:00'}, {'day': '목(11/14)', 'hours': '06:30 - 22:00'}, {'day': '금(11/15)', 'hours': '06:30 - 22:00'}, {'day': '토(11/16)', 'hours': '07:00 - 22:00'}, {'day': '일(11/17)', 'hours': '08:00 - 22:00'}]",False,서울 서초구 사평대로 205 (반포동) CENTRALCITY,POINT (127.0062828 37.5038414),999,pedestrian_9798531669,localroad_1132502938
cafe_72,포비 강남점,베이커리, False,"['잠봉뵈르 샌드위치', '허니밀크 베이글', '무화과 스프레드', '광화문 라떼']","[{'day': '매일', 'hours': '08:00 - 22:00\n21:30 라스트오더'}]",False,서울 서초구 사평대로 205 센트럴시티 파미에스테이션 1층 106호,POINT (127.0062828 37.5038414),999,pedestrian_9798531669,localroad_1132502938
cafe_73,세컨클락,"카페,디저트", True,"['에이드', '아인슈페너', '카페라떼', '아메리카노']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화', 'hours': '10:00 - 18:00'}, {'day': '수', 'hours': '10:00 - 18:00'}, {'day': '목', 'hours': '10:00 - 18:00'}, {'day': '금', 'hours': '10:00 - 18:00'}, {'day': '토', 'hours': '10:00 - 18:00'}, {'day': '일', 'hours': '10:00 - 18:00'}]",True,서울 서초구 청룡마을길 41,POINT (127.0585718 37.4486746),999,pedestrian_4313280492,localroad_4313280492
cafe_74,JW 메리어트 호텔 서울 카페 원,"카페,디저트", False,"['샐러드 시작가', '파니니 & 샌드위치 시작가', '파스타 & 리조또 시작가', '기타 식사 메뉴 시작가']","[{'day': '매일', 'hours': '08:00 - 20:00'}]",True,서울 서초구 신반포로 176 JW 메리어트 호텔 서울 1층,POINT (127.0032242 37.5042121),651,pedestrian_9787414078,localroad_4738140914
cafe_75,카페참새방앗간,"카페,디저트", False,"['미니케이크', '쌀)생망고듬뿍 케이크 ㅡ원판', '쌀)생망고 듬뿍 케이크_조각', '쌀)브라우니']","[{'day': '월', 'hours': '11:00 - 22:00'}, {'day': '화', 'hours': '정기휴무 (매주 화요일)'}, {'day': '수', 'hours': '11:00 - 22:00'}, {'day': '목', 'hours': '11:00 - 22:00'}, {'day': '금', 'hours': '11:00 - 22:00'}, {'day': '토', 'hours': '11:00 - 22:00'}, {'day': '일', 'hours': '11:00 - 22:00'}]",True,서울 서초구 방배천로4안길 66 1층,POINT (126.983441 37.4809857),999,pedestrian_4101372588,localroad_4101372588
cafe_76,하프커피 파미에스테이션,카페, False,"['버터크림라떼', '버터크림라떼 Large', '바나나크림라떼', '말차크림라떼']","[{'day': '매일', 'hours': '10:00 - 22:00\n21:30 라스트오더'}]",False,서울 서초구 사평대로 205 센트럴시티 파미에스테이션 2층 FP212호,POINT (127.0062828 37.5038414),999,pedestrian_9798531669,localroad_1132502938
cafe_77,밤부 베이커리&브루잉 서래,"카페,디저트", False,['아메리카노'],"[{'day': '월', 'hours': '10:00 - 21:00'}, {'day': '화', 'hours': '10:00 - 21:00'}, {'day': '수', 'hours': '10:00 - 21:00'}, {'day': '목', 'hours': '10:00 - 21:00'}, {'day': '금', 'hours': '10:00 - 21:00'}, {'day': '토', 'hours': '10:00 - 21:00'}, {'day': '일', 'hours': '10:00 - 21:00'}]",True,서울 서초구 동광로 77,POINT (126.9909202 37.4931779),999,pedestrian_2622874615,localroad_2622874615
cafe_78,심재,"카페,디저트", False,"['아몬드 크림 라떼', '화이트 에스프레소', '귀리 크림 라떼', '귀리 밀크 커피 셰이크']","[{'day': '월', 'hours': '09:00 - 22:00'}, {'day': '화', 'hours': '09:00 - 22:00'}, {'day': '수', 'hours': '09:00 - 22:00'}, {'day': '목', 'hours': '09:00 - 22:00'}, {'day': '금', 'hours': '09:00 - 22:00'}, {'day': '토', 'hours': '11:00 - 22:00'}, {'day': '일', 'hours': '11:00 - 22:00'}]",True,서울 서초구 동산로2길 40,POINT (127.0427949 37.4681458),999,pedestrian_4184585507,localroad_4184585272
